X,col,row,line,line_id,rep,unit,g_alias,treatment,timestamp,Date,DAP,xDAP,Time,Date_Time_APM,APM,Digital.biomass,greenness,Height_mm,Height.Max_mm,hue.average,Leaf.angle,Leaf.area,Leaf.area.index,Leaf.area.projected,Leaf.inclination,Light.penetration.depth,NDVI,NPCI,PSRI
1135,10,2,Check3,Check3_8,8,10:02:01,pp,A,2021/10/30 12:10,2021/10/30,18,-6,12:10,2021-10-30 下午,下午,5442740,0.34731,184.189,193.512,117.175,45.622,29549.8,0.092,21020.2,1.39907,153.536,0.67351,0.10703,0.03402
1136,10,2,Check3,Check3_8,8,10:02:01,pp,A,2021/10/31 12:10,2021/10/31,19,-5,12:10,2021-10-31 下午,下午,6391740,0.34554,198.709,227.959,117.159,46.663,32166.4,0.101,23226.5,1.37487,163.44,0.67065,0.10274,0.03331
1137,10,2,Check3,Check3_8,8,10:02:01,pp,A,2021/11/1 12:09,2021/11/1,20,-4,12:09,2021-11-01 下午,下午,11528200,0.3053,220.61,253.002,128.808,42.844,52255.9,0.163,35362.5,1.47055,181.593,0.71462,0.01542,-0.01253
1138,10,2,Check3,Check3_8,8,10:02:01,pp,A,2021/11/1 14:37,2021/11/1,20,-4,14:37,2021-11-01 下午,下午,9657410,0.30741,221.54,240.313,126.189,41.128,43592.2,0.136,28443.1,1.5203,186.324,0.70941,0.02388,0.01006
1139,10,2,Check3,Check3_8,8,10:02:01,pp,A,2021/11/2 15:11,2021/11/2,21,-3,15:11,2021-11-02 下午,下午,8563480,0.32546,250.757,286.284,125.207,47.759,34150.5,0.107,25269.4,1.35074,220.892,0.72367,0.02914,-0.00404
1140,10,2,Check3,Check3_8,8,10:02:01,pp,A,2021/11/3 12:32,2021/11/3,22,-2,12:32,2021-11-03 下午,下午,11599900,0.33281,279.916,295.777,121.603,43.851,41440.7,0.13,28312.9,1.4434,198.618,0.69862,0.05842,0.00834
1141,10,2,Check3,Check3_8,8,10:02:01,pp,A,2021/11/4 12:02,2021/11/4,23,-1,12:02,2021-11-04 下午,下午,13032200,0.30181,306.555,316.919,125.642,46.917,42511.9,0.133,30604.5,1.36916,227.502,0.69413,0.01968,-0.00353
1142,10,2,Check3,Check3_8,8,10:02:01,pp,A,2021/11/5 13:07,2021/11/5,24,0,13:07,2021-11-05 下午,下午,16386200,0.30844,338.218,352.509,126.219,45.884,48448.6,0.151,34374.7,1.39286,255.295,0.71683,0.01585,-0.007
1143,10,2,Check3,Check3_8,8,10:02:01,pp,A,2021/11/6 13:07,2021/11/6,25,1,13:07,2021-11-06 下午,下午,17643500,0.29848,359.748,378.956,128.711,44.483,49044,0.153,33789.2,1.42712,250.352,0.72062,-0.00316,-0.01493
1144,10,2,Check3,Check3_8,8,10:02:01,pp,A,2021/11/7 13:07,2021/11/7,26,2,13:07,2021-11-07 下午,下午,19993800,0.30589,384.499,401.754,127.833,45.722,51999.5,0.162,36923.4,1.39669,315.451,0.72915,-0.00498,-0.01292
1145,10,2,Check3,Check3_8,8,10:02:01,pp,A,2021/11/8 12:11,2021/11/8,27,3,12:11,2021-11-08 下午,下午,30922300,0.33469,406.993,433.432,124.195,43.653,75977.5,0.237,51968.4,1.44864,308.598,0.73512,0.02758,-0.00112
1146,10,2,Check3,Check3_8,8,10:02:01,pp,A,2021/11/9 12:03,2021/11/9,28,4,12:03,2021-11-09 下午,下午,26919400,0.32863,429.175,462.451,123.53,43.343,62723.7,0.196,42529.2,1.45692,361.806,0.73448,0.03475,0.00636
1147,10,2,Check3,Check3_8,8,10:02:01,pp,A,2021/11/10 12:03,2021/11/10,29,5,12:03,2021-11-10 下午,下午,28841300,0.33471,446.299,476.984,121.139,46.031,64623.2,0.202,46085.6,1.38941,369.156,0.72755,0.04687,0.00341
1148,10,2,Check3,Check3_8,8,10:02:01,pp,A,2021/11/11 12:03,2021/11/11,30,6,12:03,2021-11-11 下午,下午,27006600,0.3331,453.412,478.135,120.349,44.55,59563.1,0.186,41559.6,1.42542,385.538,0.72029,0.05754,0.01311
1149,10,2,Check3,Check3_8,8,10:02:01,pp,A,2021/11/12 12:03,2021/11/12,31,7,12:03,2021-11-12 下午,下午,23849100,0.3335,467.748,493.071,120.366,46.286,50987,0.159,36634,1.38348,389.582,0.72029,0.05272,0.00487
1150,10,2,Check3,Check3_8,8,10:02:01,pp,A,2021/11/13 12:03,2021/11/13,32,8,12:03,2021-11-13 下午,下午,24108500,0.3422,478.085,505.909,119.116,47.733,50427.2,0.158,37081.1,1.35129,376.83,0.72512,0.06417,0.00387
1151,10,2,Check3,Check3_8,8,10:02:01,pp,A,2021/11/14 12:03,2021/11/14,33,9,12:03,2021-11-14 下午,下午,23902700,0.33528,489.968,509.431,119.231,48.342,48784.2,0.152,36027.4,1.33845,216.632,0.71519,0.05598,0.01023
1152,10,2,Check3,Check3_8,8,10:02:01,pp,A,2021/11/15 12:03,2021/11/15,34,10,12:03,2021-11-15 下午,下午,26343200,0.3363,503.448,515.133,118.375,48.882,52325.6,0.164,38205.7,1.32737,190.316,0.71011,0.05994,0.0013
1153,10,2,Check3,Check3_8,8,10:02:01,pp,A,2021/11/16 12:04,2021/11/16,35,11,12:04,2021-11-16 下午,下午,25250600,0.34956,507.946,516.346,117.589,49.729,49711.1,0.155,36791.8,1.3106,178.328,0.71331,0.06885,0.01388
1154,10,2,Check3,Check3_8,8,10:02:01,pp,A,2021/11/17 12:04,2021/11/17,36,12,12:04,2021-11-17 下午,下午,20132500,0.34665,508.341,516.951,117.294,46.155,39604.4,0.124,27458.2,1.38651,185.304,0.71159,0.07575,0.02233
1155,10,2,Check3,Check3_8,8,10:02:01,pp,A,2021/11/18 12:04,2021/11/18,37,13,12:04,2021-11-18 下午,下午,17590900,0.32491,505.843,515.102,117.744,46.22,34775.5,0.109,24627.1,1.38501,196.929,0.69418,0.0697,0.01141
1156,10,2,Check3,Check3_8,8,10:02:01,pp,A,2021/11/19 12:04,2021/11/19,38,14,12:04,2021-11-19 下午,下午,16752300,0.33426,497.93,514.997,116.33,45.83,33643.9,0.105,23779.9,1.39412,178.297,0.68916,0.08163,0.025
1157,10,2,Check3,Check3_8,8,10:02:01,pp,A,2021/11/20 12:04,2021/11/20,39,15,12:04,2021-11-20 下午,下午,14770800,0.30889,492.469,515.545,118.012,45.035,29993.3,0.094,20912.2,1.41332,180.793,0.67599,0.06024,-0.00048
1158,10,2,Check3,Check3_8,8,10:02:01,pp,A,2021/11/21 12:04,2021/11/21,40,16,12:04,2021-11-21 下午,下午,14825900,0.32286,498.505,514.927,116.067,45.176,29740.7,0.093,20701.8,1.40986,181.391,0.67005,0.0816,0.0175
1159,10,2,Check3,Check3_8,8,10:02:01,pp,A,2021/11/22 12:04,2021/11/22,41,17,12:04,2021-11-22 下午,下午,13131200,0.32924,498.981,514.942,114.734,45.904,26316,0.082,18653.1,1.39238,181.421,0.66934,0.0915,0.03496
1160,10,2,Check3,Check3_8,8,10:02:01,pp,A,2021/11/23 12:04,2021/11/23,42,18,12:04,2021-11-23 下午,下午,12981900,0.3597,500.184,516.557,109.708,45.694,25954.3,0.081,18294.3,1.39736,179.861,0.67803,0.14967,0.03293
1161,10,2,Check3,Check3_8,8,10:02:01,pp,A,2021/11/24 12:04,2021/11/24,43,19,12:04,2021-11-24 下午,下午,13939000,0.33108,507.025,515.733,112.105,43.392,27491.7,0.086,18494,1.4556,187.491,0.66139,0.11967,0.04749
1162,10,2,Check3,Check3_8,8,10:02:01,pp,A,2021/11/25 12:04,2021/11/25,44,20,12:04,2021-11-25 下午,下午,13800300,0.35725,501.856,515.674,108.958,44.021,27498.5,0.086,18747.4,1.43899,183.857,0.66273,0.15647,0.03862
1163,10,2,Check3,Check3_8,8,10:02:01,pp,A,2021/11/26 12:04,2021/11/26,45,21,12:04,2021-11-26 下午,下午,13642100,0.35091,498.058,514.849,108.38,43.665,27390.7,0.086,18518.2,1.44832,183.391,0.6479,0.15634,0.04052
1169,11,6,Check3,Check3_9,9,11:06:01,pp,A,2021/10/19 12:40,2021/10/19,7,-17,12:40,2021-10-19 下午,下午,254.515,0.28573,10.353,10.537,112.112,75.363,24.584,0,22.889,1.03354,0.224,0.58393,0.07425,0.03658
1170,11,6,Check3,Check3_9,9,11:06:01,pp,A,2021/10/20 14:39,2021/10/20,8,-16,14:39,2021-10-20 下午,下午,63089.3,0.39928,19.399,25.478,105.613,59.291,3252.18,0.01,2792.35,1.16309,7.328,0.63688,0.22163,0.07741
1171,11,6,Check3,Check3_9,9,11:06:01,pp,A,2021/10/21 12:17,2021/10/21,9,-15,12:17,2021-10-21 下午,下午,165042,0.36338,33.221,43.011,111.723,49.549,4968.05,0.016,3780.69,1.3141,19.451,0.64618,0.15228,0.06086
1172,11,6,Check3,Check3_9,9,11:06:01,pp,A,2021/10/22 12:17,2021/10/22,10,-14,12:17,2021-10-22 下午,下午,453781,0.40367,52.79,59.384,105.196,45.608,8596.05,0.027,6133.65,1.39941,31.814,0.63792,0.24688,0.08485
1173,11,6,Check3,Check3_9,9,11:06:01,pp,A,2021/10/23 12:17,2021/10/23,11,-13,12:17,2021-10-23 下午,下午,759122,0.37144,61.131,67.571,112.624,42.465,12417.9,0.039,8380.79,1.48114,31.835,0.66623,0.14826,0.05021
1174,11,6,Check3,Check3_9,9,11:06:01,pp,A,2021/10/24 12:17,2021/10/24,12,-12,12:17,2021-10-24 下午,下午,1674770,0.40652,81.431,97.784,111.432,42.314,20566.8,0.064,13847.5,1.48542,54.085,0.6993,0.17854,0.04558
1175,11,6,Check3,Check3_9,9,11:06:01,pp,A,2021/10/25 12:17,2021/10/25,13,-11,12:17,2021-10-25 下午,下午,1126850,0.33417,97.671,121.369,114.036,38.388,11537.2,0.036,7164.55,1.61029,45.725,0.64657,0.12371,0.06419
1176,11,6,Check3,Check3_9,9,11:06:01,pp,A,2021/10/26 12:17,2021/10/26,14,-10,12:17,2021-10-26 下午,下午,1915760,0.35611,120.975,128.777,114.954,37.787,15835.9,0.049,9692.87,1.63198,69.714,0.6637,0.12864,0.04773
1177,11,6,Check3,Check3_9,9,11:06:01,pp,A,2021/10/27 12:17,2021/10/27,15,-9,12:17,2021-10-27 下午,下午,1912700,0.31701,137.205,155.353,118.015,37.929,13940.4,0.044,8499.17,1.6268,98.315,0.65491,0.07957,0.06825
1178,11,6,Check3,Check3_9,9,11:06:01,pp,A,2021/10/28 12:17,2021/10/28,16,-8,12:17,2021-10-28 下午,下午,4537250,0.31452,158.476,176.793,121.018,40.666,28630.4,0.089,18511.8,1.53452,132.468,0.6717,0.06003,0.03376
1179,11,6,Check3,Check3_9,9,11:06:01,pp,A,2021/10/29 12:17,2021/10/29,17,-7,12:17,2021-10-29 下午,下午,3105020,0.36813,180.428,189.503,111.255,41.43,17209.2,0.054,11304.3,1.5112,117.475,0.63621,0.16669,0.06903
1180,11,6,Check3,Check3_9,9,11:06:01,pp,A,2021/10/30 12:17,2021/10/30,18,-6,12:17,2021-10-30 下午,下午,6118090,0.32974,193.463,216.382,118.235,40.623,31624,0.099,20152.2,1.53587,168.206,0.66065,0.09277,0.04828
1181,11,6,Check3,Check3_9,9,11:06:01,pp,A,2021/10/31 12:17,2021/10/31,19,-5,12:17,2021-10-31 下午,下午,7034970,0.32693,212.546,240.748,119.819,41.252,33098.6,0.103,21475,1.51654,183.35,0.66672,0.07435,0.05137
1182,11,6,Check3,Check3_9,9,11:06:01,pp,A,2021/11/1 12:17,2021/11/1,20,-4,12:17,2021-11-01 下午,下午,11706300,0.28825,247.63,273.622,129.388,40.782,47273.6,0.148,30380.5,1.53091,221.034,0.69867,0.01272,-0.00346
1183,11,6,Check3,Check3_9,9,11:06:01,pp,A,2021/11/1 14:44,2021/11/1,20,-4,14:44,2021-11-01 下午,下午,10401100,0.30478,248.053,267.686,126.457,41.086,41931.1,0.131,27234.3,1.52159,222.507,0.70781,0.01677,0.0144
1184,11,6,Check3,Check3_9,9,11:06:01,pp,A,2021/11/2 15:18,2021/11/2,21,-3,15:18,2021-11-02 下午,下午,11536000,0.35207,277.545,289.111,122.305,40.951,41564.4,0.13,27110.3,1.52571,239.156,0.71727,0.05747,0.00361
1185,11,6,Check3,Check3_9,9,11:06:01,pp,A,2021/11/3 12:39,2021/11/3,22,-2,12:39,2021-11-03 下午,下午,18847600,0.35246,300.675,315.86,121.647,41.77,62684.3,0.196,40701.4,1.50113,244.276,0.71679,0.06536,0.01016
1186,11,6,Check3,Check3_9,9,11:06:01,pp,A,2021/11/4 12:09,2021/11/4,23,-1,12:09,2021-11-04 下午,下午,21718600,0.30876,326.35,343.136,126.391,44.821,66550.2,0.208,46203.4,1.41862,275.878,0.7065,0.01827,-0.00286
1187,11,6,Check3,Check3_9,9,11:06:01,pp,A,2021/11/5 13:14,2021/11/5,24,0,13:14,2021-11-05 下午,下午,22240000,0.31884,355.214,373.395,124.507,43.015,62610,0.196,42061.3,1.46582,271.493,0.70693,0.03287,0.00195
1188,11,6,Check3,Check3_9,9,11:06:01,pp,A,2021/11/6 13:14,2021/11/6,25,1,13:14,2021-11-06 下午,下午,25594700,0.33098,387.605,410.602,124.559,40.46,66033.1,0.206,42199.2,1.54098,276.553,0.7215,0.02899,0.00241
1189,11,6,Check3,Check3_9,9,11:06:01,pp,A,2021/11/7 13:14,2021/11/7,26,2,13:14,2021-11-07 下午,下午,26062100,0.33538,411.792,436.58,124.304,40.5,63289.5,0.198,40402.1,1.53972,343.98,0.73276,0.0239,-0.00149
1190,11,6,Check3,Check3_9,9,11:06:01,pp,A,2021/11/8 12:18,2021/11/8,27,3,12:18,2021-11-08 下午,下午,27105200,0.3343,439.218,468.793,122.463,41.224,61712.5,0.193,39487.4,1.5174,361.896,0.7213,0.03994,0.00588
1191,11,6,Check3,Check3_9,9,11:06:01,pp,A,2021/11/9 12:10,2021/11/9,28,4,12:10,2021-11-09 下午,下午,26469400,0.33436,460.384,485.486,121.793,41.499,57494.2,0.18,37714,1.50915,383.902,0.72388,0.04248,0.01169
1192,11,6,Check3,Check3_9,9,11:06:01,pp,A,2021/11/10 12:10,2021/11/10,29,5,12:10,2021-11-10 下午,下午,30375300,0.34274,474.125,495.502,117.024,44.307,64066.1,0.2,44011.5,1.43161,249.721,0.70889,0.07837,0.01667
1193,11,6,Check3,Check3_9,9,11:06:01,pp,A,2021/11/11 12:10,2021/11/11,30,6,12:10,2021-11-11 下午,下午,29601100,0.34803,481.839,503.983,118.223,42.087,61433.7,0.192,40281,1.49193,287.794,0.71501,0.07586,0.01886
1194,11,6,Check3,Check3_9,9,11:06:01,pp,A,2021/11/12 12:10,2021/11/12,31,7,12:10,2021-11-12 下午,下午,30589300,0.34955,493.337,510.078,115.991,44.805,62004.9,0.194,42604.2,1.41901,142.446,0.70585,0.08945,0.0268
1195,11,6,Check3,Check3_9,9,11:06:01,pp,A,2021/11/13 12:11,2021/11/13,32,8,12:11,2021-11-13 下午,下午,32299400,0.35985,504.803,518.576,114.755,45.309,63984.2,0.2,44094,1.40661,153.998,0.70926,0.09685,0.02135
1196,11,6,Check3,Check3_9,9,11:06:01,pp,A,2021/11/14 12:11,2021/11/14,33,9,12:11,2021-11-14 下午,下午,32055600,0.36403,504.131,518.397,115.975,45.414,63585.9,0.199,43860.2,1.40408,155.135,0.71797,0.08769,0.02414
1197,11,6,Check3,Check3_9,9,11:06:01,pp,A,2021/11/15 12:11,2021/11/15,34,10,12:11,2021-11-15 下午,下午,29624500,0.36122,512.354,524.552,115.557,44.306,57820.4,0.181,39318.6,1.43162,158.891,0.71247,0.09373,0.02545
1198,11,6,Check3,Check3_9,9,11:06:01,pp,A,2021/11/16 12:11,2021/11/16,35,11,12:11,2021-11-16 下午,下午,26966000,0.36745,507.226,518.136,115.244,44.498,53163.7,0.166,36228.6,1.42672,160.441,0.71494,0.09542,0.02295
1199,11,6,Check3,Check3_9,9,11:06:01,pp,A,2021/11/17 12:11,2021/11/17,36,12,12:11,2021-11-17 下午,下午,24611300,0.36701,502.927,517.725,113.875,44.183,48936.1,0.153,33383.9,1.4348,154.296,0.70523,0.1067,0.02889
1200,11,6,Check3,Check3_9,9,11:06:01,pp,A,2021/11/18 12:11,2021/11/18,37,13,12:11,2021-11-18 下午,下午,23814700,0.36314,503.932,517.731,112.892,44.646,47257.8,0.148,32480.2,1.42299,133.431,0.69287,0.11616,0.03633
1201,11,6,Check3,Check3_9,9,11:06:01,pp,A,2021/11/19 12:11,2021/11/19,38,14,12:11,2021-11-19 下午,下午,20956900,0.36027,505.245,519.229,113.133,45.01,41478.6,0.13,29005.9,1.41393,125.224,0.68702,0.10937,0.03637
1202,11,6,Check3,Check3_9,9,11:06:01,pp,A,2021/11/20 12:11,2021/11/20,39,15,12:11,2021-11-20 下午,下午,22266800,0.35333,505.301,517.64,113.122,44.857,44066.5,0.138,30676,1.41773,117.461,0.68234,0.10657,0.02781
1203,11,6,Check3,Check3_9,9,11:06:01,pp,A,2021/11/21 12:11,2021/11/21,40,16,12:11,2021-11-21 下午,下午,22827300,0.3551,503.76,518.223,113.337,45.48,45313.9,0.142,31908.1,1.40249,112.945,0.68596,0.10245,0.02621
1204,11,6,Check3,Check3_9,9,11:06:01,pp,A,2021/11/22 12:11,2021/11/22,41,17,12:11,2021-11-22 下午,下午,23805100,0.35981,501.672,518.408,112.366,45.767,47451.6,0.148,33433.3,1.39562,117.289,0.68228,0.11498,0.03231
1205,11,6,Check3,Check3_9,9,11:06:01,pp,A,2021/11/23 12:11,2021/11/23,42,18,12:11,2021-11-23 下午,下午,24044400,0.3879,501.9,517.911,108.304,48.302,47906.6,0.15,35295.3,1.33926,111.308,0.6871,0.17125,0.04579
1206,11,6,Check3,Check3_9,9,11:06:01,pp,A,2021/11/24 12:11,2021/11/24,43,19,12:11,2021-11-24 下午,下午,23297000,0.36177,496.871,517.791,110.417,45.479,46887.5,0.147,32921.4,1.40251,109.576,0.66762,0.13991,0.04666
1207,11,6,Check3,Check3_9,9,11:06:01,pp,A,2021/11/25 12:11,2021/11/25,44,20,12:11,2021-11-25 下午,下午,26539200,0.37573,503.946,517.782,106.908,45.13,52662.7,0.165,36611.9,1.41098,121.615,0.66343,0.17984,0.05653
1208,11,6,Check3,Check3_9,9,11:06:01,pp,A,2021/11/26 12:11,2021/11/26,45,21,12:11,2021-11-26 下午,下午,27883200,0.3709,504.628,519.035,107.269,46.514,55254.9,0.173,39338.1,1.37826,116.391,0.66178,0.17039,0.05575
1210,1,1,S001,S001,NA,01:01:01,pp,A,2021/10/15 11:42,2021/10/15,3,-21,11:42,2021-10-15 上午,上午,87.439,-0.13782,276.56,0,320.25,41.075,0.316,0,0.632,1.52193,0,0.2077,0.04918,0.0615
1212,1,1,S001,S001,NA,01:01:01,pp,A,2021/10/17 11:42,2021/10/17,5,-19,11:42,2021-10-17 上午,上午,1190.34,0.30914,13.251,14.296,122.001,42.489,89.831,0,60.929,1.48044,2.335,0.64587,0.0278,0.02776
1213,1,1,S001,S001,NA,01:01:01,pp,A,2021/10/18 11:42,2021/10/18,6,-18,11:42,2021-10-18 上午,上午,15.905,0.06566,12.506,0,184.285,24.323,1.272,0,0.636,2.42772,0.5,0.90383,-0.59641,-0.14062
1214,1,1,S001,S001,NA,01:01:01,pp,A,2021/10/19 11:42,2021/10/19,7,-17,11:42,2021-10-19 上午,上午,16736.5,0.32338,19.188,21.692,113.216,45.644,872.248,0.003,624.205,1.39856,8.296,0.62822,0.12187,0.05002
1215,1,1,S001,S001,NA,01:01:01,pp,A,2021/10/20 13:41,2021/10/20,8,-16,13:41,2021-10-20 下午,下午,114166,0.38266,34.738,45.808,106.041,51.538,3286.44,0.01,2575.11,1.27709,20.696,0.62977,0.21718,0.07758
1216,1,1,S001,S001,NA,01:01:01,pp,A,2021/10/21 11:19,2021/10/21,9,-15,11:19,2021-10-21 上午,上午,356295,0.35781,46.34,64.944,107.653,48.54,7688.75,0.024,5758.8,1.33433,29.679,0.62481,0.19328,0.07686
1217,1,1,S001,S001,NA,01:01:01,pp,A,2021/10/22 11:19,2021/10/22,10,-14,11:19,2021-10-22 上午,上午,346855,0.42502,51.149,68.182,102.263,45.596,6781.26,0.021,4840.31,1.3997,29.011,0.63434,0.30985,0.10046
1218,1,1,S001,S001,NA,01:01:01,pp,A,2021/10/23 11:19,2021/10/23,11,-13,11:19,2021-10-23 上午,上午,863717,0.34936,66.147,79.568,107.65,46.593,13057.5,0.041,9497.42,1.37646,45.248,0.62344,0.18795,0.07123
1219,1,1,S001,S001,NA,01:01:01,pp,A,2021/10/24 11:19,2021/10/24,12,-12,11:19,2021-10-24 上午,上午,1202660,0.41626,76.938,91.292,105.452,49.946,15631.5,0.049,11961.1,1.30641,46.709,0.66518,0.25047,0.07438
1220,1,1,S001,S001,NA,01:01:01,pp,A,2021/10/25 11:19,2021/10/25,13,-11,11:19,2021-10-25 上午,上午,1855340,0.3686,89.946,111.511,110.166,44.338,20627.3,0.064,14418.9,1.43082,61.322,0.65075,0.16707,0.05237
1221,1,1,S001,S001,NA,01:01:01,pp,A,2021/10/26 11:19,2021/10/26,14,-10,11:19,2021-10-26 上午,上午,2401750,0.38317,103.015,113.442,109.282,43.381,23314.5,0.073,16009.7,1.45589,77.23,0.66214,0.18659,0.05716
1222,1,1,S001,S001,NA,01:01:01,pp,A,2021/10/27 11:19,2021/10/27,15,-9,11:19,2021-10-27 上午,上午,2613900,0.35278,115.957,144.262,113.409,44.044,22542,0.07,15669.8,1.43838,89.385,0.66332,0.1322,0.04743
1223,1,1,S001,S001,NA,01:01:01,pp,A,2021/10/28 11:19,2021/10/28,16,-8,11:19,2021-10-28 上午,上午,3423650,0.36043,136.895,173.881,112.995,43.192,25009.4,0.078,17115.3,1.46099,106.779,0.66806,0.14215,0.04943
1224,1,1,S001,S001,NA,01:01:01,pp,A,2021/10/29 11:19,2021/10/29,17,-7,11:19,2021-10-29 上午,上午,4849210,0.36385,163.94,192.253,110.996,45.626,29579.2,0.092,21142.3,1.39898,122.919,0.64794,0.16556,0.05925
1225,1,1,S001,S001,NA,01:01:01,pp,A,2021/10/30 11:20,2021/10/30,18,-6,11:20,2021-10-30 上午,上午,5253340,0.38842,181.019,196.354,110.259,46.994,29020.9,0.091,21199.4,1.36743,146.113,0.66498,0.18416,0.05632
1226,1,1,S001,S001,NA,01:01:01,pp,A,2021/10/31 11:20,2021/10/31,19,-5,11:20,2021-10-31 上午,上午,5772210,0.34808,194.853,211.699,113.344,46.991,29623.5,0.093,21501.6,1.3675,163.2,0.64805,0.13538,0.07133
1227,1,1,S001,S001,NA,01:01:01,pp,A,2021/11/1 11:19,2021/11/1,20,-4,11:19,2021-11-01 上午,上午,9472180,0.28528,214.071,228.536,123.069,42.441,44247.8,0.138,29713.2,1.48181,179.788,0.66665,0.05448,0.01891
1228,1,1,S001,S001,NA,01:01:01,pp,A,2021/11/1 13:46,2021/11/1,20,-4,13:46,2021-11-01 下午,下午,7309210,0.29907,213.979,230.165,120.032,41.648,34158.5,0.107,22545.2,1.50473,180.489,0.66398,0.06952,0.02772
1229,1,1,S001,S001,NA,01:01:01,pp,A,2021/11/2 14:20,2021/11/2,21,-3,14:20,2021-11-02 下午,下午,9159360,0.34351,238.451,263.724,118.283,39.15,38411.9,0.12,23997.3,1.58383,190.738,0.69343,0.09307,0.0205
1230,1,1,S001,S001,NA,01:01:01,pp,A,2021/11/3 11:41,2021/11/3,22,-2,11:41,2021-11-03 上午,上午,13441400,0.38534,265.823,305.115,115.161,42.735,50565.1,0.158,34263.9,1.47356,208.168,0.71079,0.13114,0.02855
1231,1,1,S001,S001,NA,01:01:01,pp,A,2021/11/4 11:12,2021/11/4,23,-1,11:12,2021-11-04 上午,上午,15415900,0.34541,282.551,310.627,119.297,42.427,54559.5,0.17,36638.1,1.48221,211.593,0.69729,0.07715,0.01985
1232,1,1,S001,S001,NA,01:01:01,pp,A,2021/11/5 12:16,2021/11/5,24,0,12:16,2021-11-05 下午,下午,15360700,0.30797,303.493,326.185,120.417,41.112,50613,0.158,33026.7,1.5208,233.565,0.66893,0.06173,0.02246
1233,1,1,S001,S001,NA,01:01:01,pp,A,2021/11/6 12:16,2021/11/6,25,1,12:16,2021-11-06 下午,下午,15249300,0.32963,328.818,355.035,120.24,40.845,46376.2,0.145,29574.1,1.52896,222.179,0.6847,0.06072,0.02439
1234,1,1,S001,S001,NA,01:01:01,pp,A,2021/11/7 12:16,2021/11/7,26,2,12:16,2021-11-07 下午,下午,17300300,0.3274,351.515,379.347,120.051,38.655,49216.5,0.154,30289,1.60089,231.889,0.69262,0.06381,0.0221
1235,1,1,S001,S001,NA,01:01:01,pp,A,2021/11/8 11:20,2021/11/8,27,3,11:20,2021-11-08 上午,上午,20496000,0.32244,376.205,404.902,121.5,38.915,54480.9,0.17,33953,1.59188,225.287,0.69712,0.05384,0.0289
1236,1,1,S001,S001,NA,01:01:01,pp,A,2021/11/9 11:13,2021/11/9,28,4,11:13,2021-11-09 上午,上午,23536200,0.36959,407.518,427.009,116.494,43.327,57754.9,0.18,38919,1.45736,172.08,0.71508,0.09585,0.01857
1237,1,1,S001,S001,NA,01:01:01,pp,A,2021/11/10 11:13,2021/11/10,29,5,11:13,2021-11-10 上午,上午,29934700,0.39757,424.296,446.469,114.672,45.677,70551.4,0.22,49716,1.39776,222.233,0.73801,0.13132,0.02348
1238,1,1,S001,S001,NA,01:01:01,pp,A,2021/11/11 11:13,2021/11/11,30,6,11:13,2021-11-11 上午,上午,23984900,0.3367,433.249,452.935,117.411,44.405,55360.5,0.173,38265.9,1.4291,175.994,0.69541,0.07363,0.01891
1239,1,1,S001,S001,NA,01:01:01,pp,A,2021/11/12 11:13,2021/11/12,31,7,11:13,2021-11-12 上午,上午,23301900,0.33998,439.247,471.693,115.257,45.59,53049.7,0.166,37598.4,1.39983,150.778,0.69191,0.09834,0.0352
1240,1,1,S001,S001,NA,01:01:01,pp,A,2021/11/13 11:13,2021/11/13,32,8,11:13,2021-11-13 上午,上午,22014000,0.37773,453.111,473.643,113.237,48.009,48584.1,0.152,35791,1.34542,143.227,0.71057,0.12355,0.02887
1241,1,1,S001,S001,NA,01:01:01,pp,A,2021/11/14 11:13,2021/11/14,33,9,11:13,2021-11-14 上午,上午,23501600,0.35937,456.945,484.464,114.361,47.868,51432,0.161,37961.4,1.34841,128.25,0.70255,0.10348,0.03633
1242,1,1,S001,S001,NA,01:01:01,pp,A,2021/11/15 11:13,2021/11/15,34,10,11:13,2021-11-15 上午,上午,25547400,0.35592,465.167,494.025,114.08,46.694,54920.9,0.172,39644.8,1.37416,142.949,0.69706,0.10927,0.04318
1243,1,1,S001,S001,NA,01:01:01,pp,A,2021/11/16 11:13,2021/11/16,35,11,11:13,2021-11-16 上午,上午,23624500,0.36123,477.043,499.482,112.978,46.803,49522.8,0.155,35832.1,1.37171,141.9,0.69547,0.11614,0.05703
1244,1,1,S001,S001,NA,01:01:01,pp,A,2021/11/17 11:13,2021/11/17,36,12,11:13,2021-11-17 上午,上午,25801600,0.3589,486.212,511.4,113.295,45.881,53066.6,0.166,37582.5,1.39294,154.429,0.69551,0.11226,0.04636
1245,1,1,S001,S001,NA,01:01:01,pp,A,2021/11/18 11:13,2021/11/18,37,13,11:13,2021-11-18 上午,上午,27440200,0.3768,494.589,511.677,111.395,47.322,55480.9,0.173,39909.9,1.36019,155.388,0.70487,0.13181,0.03277
1246,1,1,S001,S001,NA,01:01:01,pp,A,2021/11/19 11:13,2021/11/19,38,14,11:13,2021-11-19 上午,上午,24822100,0.35598,495.486,511.756,112.909,44.411,50096.5,0.157,34301.7,1.42896,159.005,0.69318,0.11607,0.03913
