"genotype","DAP","Digital.biomass","DAP.diffs","Digital.biomass.AGR","Digital.biomass.RGR","Digital.biomass.smooth","Digital.biomass.AGR.smooth","Digital.biomass.RGR.smooth","Digital.biomass","col","row","line","rep"
"S023",36,17673500,1,257700,0.0146885023787725,16924168.5530255,-507917.272432183,-0.0301493417087588,17673500,4,6,"S023",NA
"S023",37,16611700,1,-1061800,-0.0619590761807764,16368225.5031457,-576645.392652086,-0.0357557188342299,16611700,4,6,"S023",NA
"S023",38,16282200,1,-329500,-0.0200347797915492,15757496.07011,-644655.471368522,-0.0414633727084539,16282200,4,6,"S023",NA
"S023",39,14527400,1,-1754800,-0.114035965132984,15114788.2162762,-684960.977236357,-0.0455049022793208,14527400,4,6,"S023",NA
"S023",40,13892100,1,-635300,-0.0447161882031353,14480071.6129522,-673705.548920155,-0.0462072899763861,13892100,4,6,"S023",NA
"S023",41,13807600,1,-84500,-0.00610116803579872,13869735.9953204,-629462.809773123,-0.0446125459590033,13807600,4,6,"S023",NA
"S023",42,14279300,1,471700,0.0335917708944132,13270855.8387454,-574800.694638048,-0.042021619695464,14279300,4,6,"S023",NA
"S023",43,12134500,1,-2144800,-0.162758300903841,12672173.5840822,-497046.541234816,-0.0372403798868764,12134500,4,6,"S023",NA
"S023",44,11421100,1,-713400,-0.0605901133673982,12096011.2536784,-350177.559928393,-0.026743950663241,11421100,4,6,"S023",NA
"S023",45,12121300,1,700200,0.0595017137843644,11546921.0166848,-152026.574239443,-0.0119824283062776,12121300,4,6,"S023",NA
"S024",3,98667.8,NA,NA,NA,-77834.1702461173,NA,NA,98667.8,4,8,"S024",NA
"S024",4,116408,1,17740.2,0.165342609381509,38737.6826566876,12929.967126706,0.349936452787411,116408,4,8,"S024",NA
"S024",5,186166,1,69758,0.469537487356165,164448.932202856,65055.5195511247,0.374842343252802,186166,4,8,"S024",NA
"S024",6,298738,1,112572,0.472928186260831,311114.101344565,117478.076524224,0.390781236576478,298738,4,8,"S024",NA
"S024",7,475808,1,177070,0.465447476439839,491770.983007401,170617.964420134,0.39286791138593,475808,4,8,"S024",NA
"S024",8,794879,1,319071,0.513175490297871,719105.060683463,224820.170534524,0.380606168046785,794879,4,8,"S024",NA
"S024",9,934039,1,139160,0.161328291433057,1005796.63019018,281447.589429709,0.357968840558708,934039,4,8,"S024",NA
"S024",10,1021860,1,87821,0.0898615818330588,1366261.7763218,344003.536947348,0.332531251292426,1021860,4,8,"S024",NA
"S024",11,2427600,1,1405740,0.865278618882901,1810450.28383762,409518.067701617,0.30392698377868,2427600,4,8,"S024",NA
"S024",12,3113590,1,685990,0.248873286308487,2341599.7794016,473485.209744274,0.266410867742524,3113590,4,8,"S024",NA
"S024",13,2471840,1,-641750,-0.230813588706448,2986250.62463226,566320.351613986,0.231834072232266,2471840,4,8,"S024",NA
"S024",15,5223160,2,1375660,0.374069885069378,4814499.69397074,941989.357940746,0.203370061662301,5223160,4,8,"S024",NA
"S024",17,7212280,2,994560,0.161341273024496,7650196.41964775,1526490.36739977,0.195184156290696,7212280,4,8,"S024",NA
"S024",18,9827320,1,2615040,0.309381133426649,9576149.66642121,1899611.72075888,0.195194869583577,9827320,4,8,"S024",NA
"S024",19,7581200,1,-2246120,-0.259494763725991,11900621.5347458,2317840.44603183,0.198056421403588,7581200,4,8,"S024",NA
"S024",20,13454000,1,5872800,0.573604961133406,14635364.0945436,2751782.68526815,0.203513795524565,13822200,4,8,"S024",NA
"S024",20,13454000,1,5872800,0.573604961133406,14635364.0945436,2751782.68526815,0.203513795524565,13085800,4,8,"S024",NA
"S024",21,16813700,1,3359700,0.222917570676221,17645586.1977551,3044182.37831313,0.19937376844491,16813700,4,8,"S024",NA
"S024",22,21707100,1,4893400,0.255445365692243,20717117.6662853,3110866.69850397,0.182725709115729,21707100,4,8,"S024",NA
"S024",23,27024600,1,5317500,0.219108166333774,23607467.0700386,2922161.3203687,0.155405029892122,27024600,4,8,"S024",NA
"S024",24,26736300,1,-288300,-0.0107253696897135,26126766.289246,2535513.72923972,0.122595129655355,26736300,4,8,"S024",NA
"S024",25,29007000,1,2270700,0.0815149875535824,28208009.7472726,2084066.64540917,0.0912017900916941,29007000,4,8,"S024",NA
"S024",26,29868900,1,861900,0.0292806251333246,29837653.7803353,1623691.84347755,0.0638829242044299,29868900,4,8,"S024",NA
"S024",27,32020600,1,2151700,0.0695616403787339,31033023.4557943,1185201.72823079,0.0414697654827189,32020600,4,8,"S024",NA
"S024",28,29759700,1,-2260900,-0.073224316412659,31826787.7059891,782596.081502054,0.0237297786997759,29759700,4,8,"S024",NA
"S024",29,35021700,1,5262000,0.1628127400999,32267075.4334875,430514.083052156,0.0102639190225834,35021700,4,8,"S024",NA
"S024",30,32958100,1,-2063600,-0.0607308116201896,32365491.433642,86947.2179272778,-0.00116730812292002,32958100,4,8,"S024",NA
"S024",31,29262300,1,-3695800,-0.118937059640989,32210501.4128086,-164762.058031984,-0.00877951607432364,29262300,4,8,"S024",NA
"S024",32,32117700,1,2855400,0.0931072819313378,31908098.4691824,-306001.469314399,-0.0125248479377915,32117700,4,8,"S024",NA
"S024",33,33277300,1,1159600,0.0354682028151359,31475786.8218513,-434373.030807944,-0.0158525957236167,33277300,4,8,"S024",NA
"S024",34,30723300,1,-2554000,-0.0798541584689597,30928616.886143,-552546.572737735,-0.018988075483799,30723300,4,8,"S024",NA
"S024",35,30640000,1,-83300,-0.00271497951276441,30339679.0485896,-596453.165452813,-0.0199422892120322,30640000,4,8,"S024",NA
"S024",36,28790400,1,-1849600,-0.062264346631728,29792320.843021,-554344.008751378,-0.0182778707305499,28790400,4,8,"S024",NA
"S024",37,28939300,1,148900,0.00515853469502038,29369871.1228363,-425405.504922098,-0.0138731278432338,28939300,4,8,"S024",NA
"S024",38,28580800,1,-358500,-0.0124653692232,29122353.2747987,-245123.245077665,-0.0078450022958684,28580800,4,8,"S024",NA
"S024",39,28409500,1,-171300,-0.00601156743807637,29073540.0778374,-41072.1164726427,-0.00106530688854665,28409500,4,8,"S024",NA
"S024",40,28918400,1,508900,0.0177544744510929,29220982.5262398,159077.580603713,0.00555481875365803,28918400,4,8,"S024",NA
"S024",41,29666800,1,748400,0.0255505047104534,29534076.1575456,325128.836743198,0.010995887929585,29666800,4,8,"S024",NA
"S024",42,29945400,1,278600,0.00934714801393289,29968209.8480587,441871.377888408,0.0147556600867613,29945400,4,8,"S024",NA
"S024",43,30594200,1,648800,0.0214347250593426,30480434.5444913,510744.065641617,0.0169077173558709,30594200,4,8,"S024",NA
"S024",44,31840500,1,1246300,0.0399286158612431,31029044.9410221,532357.84395384,0.0175025196909919,31840500,4,8,"S024",NA
"S024",45,31544200,1,-296300,-0.00934932746525786,31582327.9523545,517080.909720169,0.0169012954847545,31544200,4,8,"S024",NA
"S025",1,854.009,NA,NA,NA,-115079.419557192,NA,NA,854.009,4,9,"S025",NA
"S025",3,102460,2,50802.9955,2.39364301255923,38034.3311898616,19024.8125274685,1.34608669640516,102460,4,9,"S025",NA
"S025",4,136099,1,33639,0.283910083580796,126836.899078402,52436.5287121681,1.03971601225187,136099,4,9,"S025",NA
"S025",5,196969,1,60870,0.369663793857597,232491.570127358,87230.6553848272,0.777823323768089,196969,4,9,"S025",NA
"S025",6,313147,1,116178,0.463626372902636,362417.952080602,123972.798950047,0.577275268747159,313147,4,9,"S025",NA
"S025",7,420797,1,107650,0.295477803268435,522799.115955339,162166.384323633,0.434818799544547,420797,4,9,"S025",NA
"S025",8,729206,1,308409,0.549805738845419,717547.314622777,200414.789982454,0.339147645395238,729206,4,9,"S025",NA
"S025",9,948920,1,219714,0.263368224828225,947547.624430642,236370.199926929,0.27524752999005,948920,4,9,"S025",NA
"S025",10,941319,1,-7601,-0.00804241259396237,1213320.27774959,270590.828619457,0.233673396115086,941319,4,9,"S025",NA
"S025",11,2212470,1,1271151,0.854582734267921,1513659.13575814,301732.708133802,0.204348454673716,2212470,4,9,"S025",NA
"S025",12,2939640,1,727170,0.284177586387525,1844708.55549312,327140.857923563,0.174536129380358,2939640,4,9,"S025",NA
"S025",13,2070600,1,-869040,-0.350448704523634,2227181.24390418,376351.671360876,0.151376311061981,2070600,4,9,"S025",NA
"S025",15,3155310,2,542355,0.210624163775882,3366028.46337133,670112.984818031,0.157195931363337,3155310,4,9,"S025",NA
"S025",17,4025420,2,435055,0.121771252675559,5369948.76922616,1198213.04927166,0.197057016881891,4025420,4,9,"S025",NA
"S025",18,6016330,1,1990910,0.401848185613775,6810694.3944591,1514963.10968117,0.215692057807847,6016330,4,9,"S025",NA
"S025",19,7604970,1,1588640,0.234324542063767,8553414.74766288,1820807.95106514,0.225242634689049,7604970,4,9,"S025",NA
"S025",20,9219060,1,1614090,0.192471099163059,10557616.5825233,2083360.82992503,0.224770787633356,10446000,4,9,"S025",NA
"S025",20,9219060,1,1614090,0.192471099163059,10557616.5825233,2083360.82992503,0.224770787633356,7992120,4,9,"S025",NA
"S025",21,10519400,1,1300340,0.13194809136916,12742578.7962306,2262813.09889981,0.214865730087283,10519400,4,9,"S025",NA
"S025",22,18926300,1,8406900,0.587331317707869,14969712.91371,2294659.14994288,0.19448413746012,18926300,4,9,"S025",NA
"S025",23,16324400,1,-2601900,-0.147891568128953,17057741.1100369,2128690.17337792,0.162806397148195,16324400,4,9,"S025",NA
"S025",24,21684000,1,5359600,0.283913740356657,18912895.1021962,1865812.17167944,0.128502994988855,21684000,4,9,"S025",NA
"S025",25,23908900,1,2224900,0.0976761131585492,20467051.2635493,1531706.21474822,0.0946404471854773,23908900,4,9,"S025",NA
"S025",26,20087000,1,-3821900,-0.17417793490423,21745752.1760183,1232145.77077383,0.066820129259758,20087000,4,9,"S025",NA
"S025",27,22862900,1,2775900,0.12944266981092,22875623.99665,1082702.22798162,0.0500542830598574,22862900,4,9,"S025",NA
"S025",28,20542700,1,-2320200,-0.107009862774169,23961439.1779809,1055367.04429342,0.0422569104413999,20542700,4,9,"S025",NA
"S025",29,25302700,1,4760000,0.208405462717794,25073227.1144158,1108999.06548812,0.0407661663726804,25302700,4,9,"S025",NA
"S025",30,24417800,1,-884900,-0.0355987348728442,26189565.5871355,1136658.66080965,0.0400965525043913,24417800,4,9,"S025",NA
"S025",31,26914300,1,2496500,0.0973453693382585,27260106.4534316,1105648.33555453,0.038354869177244,26914300,4,9,"S025",NA
"S025",32,30663200,1,3748900,0.130405494640403,28185557.5939918,958642.564476944,0.033029443882789,30663200,4,9,"S025",NA
"S025",33,31631100,1,967900,0.0310775753104118,28862010.0280827,689268.088346239,0.0236819991236513,31631100,4,9,"S025",NA
"S025",34,30421400,1,-1209700,-0.0389945056973207,29269312.4849332,394391.276510813,0.0135423682303698,30421400,4,9,"S025",NA
"S025",35,29150400,1,-1271000,-0.0426776732965819,29487165.876286,189369.416572408,0.00643836171499673,29150400,4,9,"S025",NA
"S025",36,28676500,1,-473900,-0.016390662807098,29643062.0955092,128426.956005827,0.00417137165127116,28676500,4,9,"S025",NA
"S025",37,28892500,1,216000,0.00750407384527392,29856596.7508411,201059.624687748,0.00637469207783301,28892500,4,9,"S025",NA
"S025",38,28039100,1,-853400,-0.0299820812204694,30212282.0230871,365769.078852852,0.0116344416004232,28039100,4,9,"S025",NA
"S025",39,29985800,1,1946700,0.0671239716242481,30747156.232162,566919.847039285,0.0180740970318326,29985800,4,9,"S025",NA
"S025",40,32028000,1,2042200,0.0658865839391493,31427502.4975579,720814.475710752,0.0228798623539658,32028000,4,9,"S025",NA
"S025",41,32589300,1,561300,0.0173734934271237,32188256.488929,789002.389553079,0.024828420254551,32589300,4,9,"S025",NA
"S025",42,33665600,1,1076300,0.0324925308653999,32978234.1932859,784825.198512448,0.0244150104369954,33665600,4,9,"S025",NA
"S025",43,33864700,1,199100,0.00589662942104125,33765876.3712077,727236.711249994,0.0223048076311415,33864700,4,9,"S025",NA
"S025",44,34921100,1,1056400,0.0307180571240545,34541692.4548672,638509.875398163,0.0192315597735129,34921100,4,9,"S025",NA
"S025",45,34963000,1,41900,0.00119912841463796,35306104.6688219,529605.418427424,0.015557706884216,34963000,4,9,"S025",NA
"S026",1,46851.1,NA,NA,NA,-146081.848201292,NA,NA,46851.1,4,11,"S026",NA
"S026",3,259534,2,106341.45,0.855956613810161,137986.161305777,37795.6975067749,0.570118552557855,259534,4,11,"S026",NA
"S026",4,362187,1,102653,0.333272937814665,300496.17776904,95618.0086554971,0.488231179765004,362187,4,11,"S026",NA
"S026",5,477757,1,115570,0.276941581995008,491948.210806463,156804.049769646,0.418891633346551,477757,4,11,"S026",NA
"S026",6,489869,1,12112,0.0250357733946385,727149.126103968,224613.13520909,0.368519117960716,489869,4,11,"S026",NA
"S026",7,1024670,1,534801,0.737987880093243,1019330.54316681,299327.982235572,0.33496213657907,1024670,4,11,"S026",NA
"S026",8,1287870,1,263200,0.22861908137776,1375214.94230448,375947.967894985,0.307104833873439,1287870,4,11,"S026",NA
"S026",9,2004820,1,716950,0.44256459025617,1799470.77325877,454444.06544915,0.283421641587864,2004820,4,11,"S026",NA
"S026",10,1578610,1,-426210,-0.239009568168294,2295819.77113452,535153.390824908,0.264371474589011,1578610,4,11,"S026",NA
"S026",11,2994220,1,1415610,0.640139050592739,2868114.5499804,618245.179329918,0.250867701129877,2994220,4,11,"S026",NA
"S026",12,4895150,1,1900930,0.491561155434947,3502959.69868664,681440.286939153,0.232016910672787,4895150,4,11,"S026",NA
"S026",13,4720440,1,-174710,-0.0363429034350592,4194960.01065264,730204.93398713,0.207502688189288,4720440,4,11,"S026",NA
"S026",15,5551640,2,415600,0.0810956820059711,5921443.29189004,940532.407228227,0.172542672178164,5551640,4,11,"S026",NA
"S026",17,8206220,2,1327290,0.195399511854227,8502750.38252147,1402010.16333905,0.165572771925871,8206220,4,11,"S026",NA
"S026",18,9568820,1,1362600,0.153617492565081,10242193.8340048,1718783.27628115,0.167696989831995,9568820,4,11,"S026",NA
"S026",19,11007300,1,1438480,0.140048793175594,12330924.6917167,2076092.58784997,0.170822350411712,11007300,4,11,"S026",NA
"S026",20,13627050,1,2619750,0.213498098894355,14774105.0941764,2442817.72792745,0.172644562193631,14327400,4,11,"S026",NA
"S026",20,13627050,1,2619750,0.213498098894355,14774105.0941764,2442817.72792745,0.172644562193631,12926700,4,11,"S026",NA
"S026",21,17574500,1,3947450,0.254392199842773,17528589.1383409,2765869.77293733,0.170083355839417,17574500,4,11,"S026",NA
"S026",22,21430900,1,3856400,0.198384818013915,20511398.6358292,3002222.27358844,0.161803516225399,21430900,4,11,"S026",NA
"S026",23,22298100,1,867200,0.0396676672386576,23639261.6498162,3155168.6394388,0.149805869984066,22298100,4,11,"S026",NA
"S026",24,23548100,1,1250000,0.0545436647596761,26845123.172863,3246626.07895135,0.137061806435452,23548100,4,11,"S026",NA
"S026",25,32723600,1,9175500,0.32905139233003,30009369.6111488,3215674.74533506,0.122627800503608,32723600,4,11,"S026",NA
"S026",26,33246800,1,523200,0.0158619917367573,32932077.4861488,2966574.79645403,0.103676107975786,33246800,4,11,"S026",NA
"S026",27,38086600,1,4839800,0.135903992363901,35466891.4830452,2559849.91788808,0.0826584903523976,38086600,4,11,"S026",NA
"S026",28,38831700,1,745100,0.0193744091344222,37512144.8543139,2043478.48674208,0.0612831831488043,38831700,4,11,"S026",NA
"S026",29,41504000,1,2672300,0.0665528847667749,39048444.9008586,1508820.60209169,0.0419317677414098,41504000,4,11,"S026",NA
"S026",30,40405400,1,-1098600,-0.0268263687327442,40126646.082157,1033065.46632258,0.0262613389064961,40405400,4,11,"S026",NA
"S026",31,38328700,1,-2076700,-0.0527644765766808,40875171.5082492,703336.953931185,0.0159593674878639,38328700,4,11,"S026",NA
"S026",32,40677100,1,2348400,0.0594663177123717,41429404.7977605,525149.48392937,0.0106500499977928,40677100,4,11,"S026",NA
"S026",33,40301400,1,-375700,-0.00927907273364937,41852309.5077238,412029.913700275,0.00771051329325716,40301400,4,11,"S026",NA
"S026",34,41976000,1,1674600,0.04071181858108,42158644.2901385,307577.964237603,0.00540180171487029,41976000,4,11,"S026",NA
"S026",35,42629400,1,653400,0.0154461296983049,42314680.8987921,155632.875264114,0.00211306752239184,42629400,4,11,"S026",NA
"S026",36,43708900,1,1079500,0.0250075866099074,42273352.3858502,-58277.315356197,-0.00265895765189061,43708900,4,11,"S026",NA
"S026",37,42879900,1,-829000,-0.0191485580223478,42004633.4729466,-312495.41907752,-0.00848283110992852,42879900,4,11,"S026",NA
"S026",38,41658000,1,-1221900,-0.0289097576710837,41525577.9845592,-548880.115219874,-0.014014887744106,41658000,4,11,"S026",NA
"S026",39,41227700,1,-430300,-0.0103830664592501,40887651.2864315,-722190.7909045,-0.0181523830220895,41227700,4,11,"S026",NA
"S026",40,40747500,1,-480200,-0.0117158724282905,40154151.0688759,-810659.493697017,-0.0202954056014182,40747500,4,11,"S026",NA
"S026",41,38818600,1,-1928900,-0.0484949749056996,39402534.1284612,-785869.08760085,-0.0196445689155847,38818600,4,11,"S026",NA
"S026",42,35638300,1,-3180300,-0.0854786109553521,38724731.9807582,-615593.010971883,-0.0152934260551648,35638300,4,11,"S026",NA
"S026",43,37929800,1,2291500,0.0623161805652287,38179915.7551214,-322338.933621187,-0.00775887007947444,37929800,4,11,"S026",NA
"S026",44,38111500,1,181700,0.00477899104346436,37737718.4227618,610.086939153739,0.000513206382562019,38111500,4,11,"S026",NA
"S026",45,38436300,1,324800,0.00848625170791046,37342598.1857625,325002.698269972,0.00880417915654512,38436300,4,11,"S026",NA
"S027",1,2160.18,NA,NA,NA,-106932.2175173,NA,NA,2160.18,4,12,"S027",NA
"S027",3,96657.6,2,47248.71,1.90049164262637,10593.3442830016,-905.392138605965,1.04281259737508,96657.6,4,12,"S027",NA
"S027",4,104773,1,8115.39999999999,0.0806212682958079,81051.5653250958,31979.6976916287,0.831465681207808,104773,4,12,"S027",NA
"S027",5,149605,1,44832,0.35620238233583,168505.277373531,66996.6586198602,0.655475173344018,149605,4,12,"S027",NA
"S027",6,249305,1,99700,0.510678559043878,281580.330901309,105331.089366756,0.523619747194505,249305,4,12,"S027",NA
"S027",7,393624,1,144319,0.456719092443287,428330.919202928,147218.215332656,0.428912387639917,393624,4,12,"S027",NA
"S027",8,632133,1,238509,0.473703676115884,615570.847840791,192510.803109794,0.361770751429811,632133,4,12,"S027",NA
"S027",9,844064,1,211931,0.289128506060139,849064.154899099,241292.231675899,0.314302271210954,844064,4,12,"S027",NA
"S027",10,917884,1,73820,0.0838426998754694,1134756.03070664,294868.03341413,0.282239551081508,917884,4,12,"S027",NA
"S027",11,1725350,1,807466,0.631114186454647,1477098.77448815,352193.528169254,0.259810746640243,1725350,4,12,"S027",NA
"S027",12,2380590,1,655240,0.321918427668207,1876298.09544833,408524.772415528,0.237633799787753,2380590,4,12,"S027",NA
"S027",13,2360720,1,-19870,-0.00838169886673413,2341254.20579036,473982.796121522,0.2173661864771,2360720,4,12,"S027",NA
"S027",15,3701260,2,670270,0.224853322482778,3570006.18806662,689379.063606914,0.198130161458212,3701260,4,12,"S027",NA
"S027",17,4764130,2,531435,0.126220818447038,5394032.51143963,1025894.85797104,0.194735332134445,4764130,4,12,"S027",NA
"S027",18,7066350,1,2302220,0.394229141571019,6606980.93823152,1233434.98285291,0.193845585753051,7066350,4,12,"S027",NA
"S027",19,7794330,1,727980,0.0980524655968885,8045956.49614837,1453127.81540144,0.190064050494615,7794330,4,12,"S027",NA
"S027",20,8464525,1,670195,0.0824873543205976,9733040.30971827,1697235.62049768,0.185831511130063,8280410,4,12,"S027",NA
"S027",20,8464525,1,670195,0.0824873543205976,9733040.30971827,1697235.62049768,0.185831511130063,8648640,4,12,"S027",NA
"S027",21,10721500,1,2256975,0.236367170624617,11677992.7974052,1955007.14001115,0.181404913638807,10721500,4,12,"S027",NA
"S027",22,15693900,1,4972400,0.381021030595975,13847912.360279,2179226.09504408,0.173416375093605,15693900,4,12,"S027",NA
"S027",23,15634500,1,-59400,-0.00379209095777341,16187812.3858136,2346572.86325346,0.161104425861519,15634500,4,12,"S027",NA
"S027",24,15769800,1,135300,0.00861670772099626,18682651.2321911,2506777.74139968,0.149509842338135,15769800,4,12,"S027",NA
"S027",25,20409500,1,4639700,0.257903760140133,21295120.9815931,2635487.1161723,0.138899403387684,20409500,4,12,"S027",NA
"S027",26,27117600,1,6708100,0.28418248485453,23898995.742733,2628765.75246193,0.12463507743889,27117600,4,12,"S027",NA
"S027",27,26919800,1,-197800,-0.00732088825258556,26346050.1290228,2460916.69723743,0.106060269627343,26919800,4,12,"S027",NA
"S027",28,27712800,1,793000,0.0290323249951952,28573426.2214878,2232337.85023381,0.087700662723201,27712800,4,12,"S027",NA
"S027",29,32198600,1,4485800,0.150028573020667,30549834.4571753,1979008.07056868,0.0712408581003501,32198600,4,12,"S027",NA
"S027",30,30762100,1,-1436500,-0.0456395605560217,32235650.216432,1689342.76369125,0.0561988125372785,30762100,4,12,"S027",NA
"S027",31,31978400,1,1216300,0.0387772620963947,33620248.7878731,1395834.36553982,0.043341182260682,31978400,4,12,"S027",NA
"S027",32,36504700,1,4526300,0.1323803445373,34653001.8552028,1049005.69960736,0.0307512775680939,36504700,4,12,"S027",NA
"S027",33,37234900,1,730200,0.0198054740918171,35241218.1662209,596419.4903866,0.0163637808088953,37234900,4,12,"S027",NA
"S027",34,36381800,1,-853100,-0.0231778439127636,35344918.3059783,97234.0863007373,0.00137664662409535,36381800,4,12,"S027",NA
"S027",35,34936400,1,-1445400,-0.0405393839756268,34997878.857317,-364804.868453506,-0.0122828015004939,34936400,4,12,"S027",NA
"S027",36,33602400,1,-1334000,-0.0389317726356977,34275148.0829773,-744149.340686141,-0.0236769996198768,33602400,4,12,"S027",NA
"S027",37,33399900,1,-202500,-0.00604458702349158,33252570.1185053,-1042405.16163311,-0.033097681344331,33399900,4,12,"S027",NA
"S027",38,32254600,1,-1145300,-0.0348922372369988,31988285.6985108,-1282101.9909328,-0.0413374168067455,32254600,4,12,"S027",NA
"S027",39,30974800,1,-1279800,-0.0404866980548532,30541686.5631341,-1462361.86337544,-0.0483884128544167,30974800,4,12,"S027",NA
"S027",40,27391900,1,-3582900,-0.122926621422611,28983334.910335,-1569696.41623751,-0.0537548296193651,27391900,4,12,"S027",NA
"S027",41,27221500,1,-170400,-0.00624024700741338,27386587.8061424,-1599797.85730364,-0.0571898074633023,27221500,4,12,"S027",NA
"S027",42,24651700,1,-2569800,-0.0991612386163912,25783363.4893894,-1600243.57480295,-0.0602013984865565,24651700,4,12,"S027",NA
"S027",43,25392000,1,740300,0.0295883001561246,24182645.6803554,-1596524.47257501,-0.0635249595837228,25392000,4,12,"S027",NA
"S027",44,22152200,1,-3239800,-0.136497349425994,22569734.2658071,-1615124.2798997,-0.0679941340212715,22152200,4,12,"S027",NA
"S027",45,20910800,1,-1241400,-0.0576710424432601,20952303.8957662,-1628104.57011683,-0.0723069052841657,20910800,4,12,"S027",NA
"S028",6,678.199,NA,NA,NA,-148048.097095173,NA,NA,678.199,5,1,"S028",NA
"S028",7,30003.8,1,29325.601,3.78963856409026,-15986.0874572688,33011.1796237323,2.5436594283875,30003.8,5,1,"S028",NA
"S028",8,103482,1,73478.2,1.23807364423004,125582.994762658,85785.5743796194,1.91574865989182,103482,5,1,"S028",NA
"S028",9,219324,1,115842,0.751152404022987,287808.589925913,138174.035449993,1.36413039667491,219324,5,1,"S028",NA
"S028",10,441663,1,222339,0.699997059270654,480716.003361143,188987.646349414,0.927787975053773,441663,5,1,"S028",NA
"S028",11,703366,1,261703,0.465330234390114,710933.602618242,236269.841807173,0.608027137568482,703366,5,1,"S028",NA
"S028",12,1632800,1,929434,0.842174229274561,982736.271531487,279597.149007562,0.38745809220269,1632800,5,1,"S028",NA
"S028",13,1242360,1,-390440,-0.273283535929613,1306270.62220732,327338.799011639,0.244821278541643,1242360,5,1,"S028",NA
"S028",14,2218680,1,976320,0.57989962786424,1717334.49623749,409305.837186417,0.171886193812686,2218680,5,1,"S028",NA
"S028",15,2032100,1,-186580,-0.0878426833443643,2260776.25958704,536688.400819828,0.14680661380574,2032100,5,1,"S028",NA
"S028",16,2275470,1,243370,0.113116883368268,2998825.84906145,730013.815602707,0.15763756289167,2275470,5,1,"S028",NA
"S028",17,3467790,1,1192320,0.421330878979604,3982190.39826971,978215.904859915,0.185962513845186,3467790,5,1,"S028",NA
"S028",18,5096690,1,1628900,0.385073805966407,5224715.20714032,1242664.20824781,0.211372890824475,5096690,5,1,"S028",NA
"S028",19,5288780,1,192090,0.0369962860358814,6710766.06590201,1493222.63459407,0.225480734806234,5288780,5,1,"S028",NA
"S028",20,8646830,1,3358050,0.491605184333426,8399933.14968656,1704934.9213078,0.228226749867632,8646830,5,1,"S028",NA
"S028",21,8494600,1,-152230,-0.0177621122935387,10195316.5986776,1817226.27475774,0.215978095633976,8494600,5,1,"S028",NA
"S028",22,13552200,1,5057600,0.467118228276297,11978455.6323604,1807166.54458063,0.192206499084355,13552200,5,1,"S028",NA
"S028",23,15091600,1,1539400,0.107589401872583,13580299.9316647,1618254.50725162,0.155910312959225,15091600,5,1,"S028",NA
"S028",24,14848500,1,-243100,-0.0162394475968525,14893732.8222345,1317081.00711705,0.115280100101599,14848500,5,1,"S028",NA
"S028",25,17910200,1,3061700,0.187471532910276,15888410.1353064,985621.202336202,0.0779412210165887,17910200,5,1,"S028",NA
"S028",26,17221900,1,-688300,-0.0391885532255311,16567880.5288236,658122.215108024,0.0462958248608458,17221900,5,1,"S028",NA
"S028",27,16407200,1,-814700,-0.0484615668531937,17023875.9086635,429553.427406951,0.025236852001812,16407200,5,1,"S028",NA
"S028",28,15616400,1,-790800,-0.0493986187806032,17388871.6595563,343709.503091149,0.0162180137757388,15616400,5,1,"S028",NA
"S028",29,18147400,1,2531000,0.150205655664012,17759013.6150159,360705.4541667,0.015690086556929,18147400,5,1,"S028",NA
"S028",30,16645200,1,-1502200,-0.086405413185687,18156227.2846726,400056.905762804,0.0178369691926255,16645200,5,1,"S028",NA
"S028",31,17226600,1,581400,0.0343328142546004,18584991.56071,444776.958279936,0.0209837534933152,17226600,5,1,"S028",NA
"S028",32,19903200,1,2676600,0.144425821993259,18978671.6963404,418250.43970423,0.0204281006023336,19903200,5,1,"S028",NA
"S028",33,19971200,1,68000,0.00341071293462015,19209590.1637317,253987.551113059,0.0122886071697648,19971200,5,1,"S028",NA
"S028",34,21687800,1,1716600,0.082458654706844,19181544.0343799,-13596.0537117492,-0.00169536390695848,21687800,5,1,"S028",NA
"S028",35,19109000,1,-2578800,-0.126590462205197,18863923.328753,-313777.914688034,-0.0178524796144591,19109000,5,1,"S028",NA
"S028",36,18344300,1,-764700,-0.0408405287161195,18337980.5220312,-525550.668492318,-0.0300477408946838,18344300,5,1,"S028",NA
"S028",37,18272300,1,-72000,-0.00393264764037515,17720319.3229362,-612968.672051499,-0.0362098164652993,18272300,5,1,"S028",NA
"S028",38,16822200,1,-1450100,-0.0826868092404461,17135860.0378211,-570135.636813411,-0.0356084324150567,16822200,5,1,"S028",NA
"S028",39,15620000,1,-1202200,-0.0741472982507536,16728809.6495828,-379383.417481946,-0.0267112657689475,15620000,5,1,"S028",NA
"S028",40,15969500,1,349500,0.0221285086214337,16625018.6191221,-65733.0236494019,-0.0102707717710783,15969500,5,1,"S028",NA
"S028",41,15364600,1,-604900,-0.0386144909817154,16895550.7297769,303624.953156446,0.0106651228012229,15364600,5,1,"S028",NA
"S028",42,12056400,1,-3308200,-0.242470522777126,17558179.960367,660767.28854241,0.0334210458226932,12056400,5,1,"S028",NA
"S028",43,25401100,1,13344700,0.745196840899248,18506302.7058109,857161.368284231,0.0503811715511181,25401100,5,1,"S028",NA
